Season,Location,Item Purchased,sales_count,total_revenue,avg_revenue,rank_in_season_region,sales_share_in_season_region_%
Summer,North Dakota,Jewelry,1,81,81.0,3.0,3.7
Summer,North Dakota,Shirt,1,75,75.0,3.0,3.7
Summer,North Dakota,Skirt,1,27,27.0,3.0,3.7
Summer,North Dakota,Sneakers,1,71,71.0,3.0,3.7
Summer,North Dakota,Socks,1,63,63.0,3.0,3.7
Summer,North Dakota,Sunglasses,1,21,21.0,3.0,3.7
Summer,North Dakota,Sweater,1,56,56.0,3.0,3.7
Summer,North Dakota,T-shirt,1,31,31.0,3.0,3.7
Summer,Ohio,Sneakers,4,279,69.75,1.0,19.05
Summer,Ohio,Scarf,3,159,53.0,2.0,14.29
Summer,Ohio,Jewelry,2,188,94.0,3.0,9.52
Summer,Ohio,Pants,2,143,71.5,3.0,9.52
Summer,Ohio,Skirt,2,145,72.5,3.0,9.52
Summer,Ohio,Socks,2,158,79.0,3.0,9.52
Summer,Ohio,Boots,1,77,77.0,4.0,4.76
Summer,Ohio,Handbag,1,47,47.0,4.0,4.76
Summer,Ohio,Jeans,1,60,60.0,4.0,4.76
Summer,Ohio,Sandals,1,76,76.0,4.0,4.76
Summer,Ohio,Shoes,1,97,97.0,4.0,4.76
Summer,Ohio,Sweater,1,26,26.0,4.0,4.76
Summer,Oklahoma,Jacket,2,102,51.0,1.0,14.29
Summer,Oklahoma,Pants,2,127,63.5,1.0,14.29
Summer,Oklahoma,T-shirt,2,148,74.0,1.0,14.29
Summer,Oklahoma,Coat,1,33,33.0,2.0,7.14
Summer,Oklahoma,Hoodie,1,42,42.0,2.0,7.14
Summer,Oklahoma,Jeans,1,99,99.0,2.0,7.14
Summer,Oklahoma,Jewelry,1,49,49.0,2.0,7.14
Summer,Oklahoma,Shorts,1,72,72.0,2.0,7.14
Summer,Oklahoma,Skirt,1,88,88.0,2.0,7.14
Summer,Oklahoma,Socks,1,29,29.0,2.0,7.14
Summer,Oklahoma,Sunglasses,1,32,32.0,2.0,7.14
Summer,Oregon,Jeans,2,65,32.5,1.0,12.5
Summer,Oregon,Sneakers,2,99,49.5,1.0,12.5
Summer,Oregon,Socks,2,105,52.5,1.0,12.5
Summer,Oregon,Backpack,1,73,73.0,2.0,6.25
Summer,Oregon,Belt,1,32,32.0,2.0,6.25
Summer,Oregon,Gloves,1,28,28.0,2.0,6.25
Summer,Oregon,Hoodie,1,90,90.0,2.0,6.25
Summer,Oregon,Jewelry,1,26,26.0,2.0,6.25
Summer,Oregon,Sandals,1,60,60.0,2.0,6.25
Summer,Oregon,Shoes,1,58,58.0,2.0,6.25
Summer,Oregon,Shorts,1,48,48.0,2.0,6.25
Summer,Oregon,Sunglasses,1,95,95.0,2.0,6.25
Summer,Oregon,T-shirt,1,34,34.0,2.0,6.25
Summer,Pennsylvania,Dress,3,171,57.0,1.0,11.11
Summer,Pennsylvania,Sunglasses,3,211,70.33333333333333,1.0,11.11
Summer,Pennsylvania,Blouse,2,127,63.5,2.0,7.41
Summer,Pennsylvania,Hat,2,108,54.0,2.0,7.41
Summer,Pennsylvania,Hoodie,2,171,85.5,2.0,7.41
Summer,Pennsylvania,Scarf,2,117,58.5,2.0,7.41
Summer,Pennsylvania,T-shirt,2,145,72.5,2.0,7.41
Summer,Pennsylvania,Boots,1,88,88.0,3.0,3.7
Summer,Pennsylvania,Coat,1,88,88.0,3.0,3.7
Summer,Pennsylvania,Jeans,1,23,23.0,3.0,3.7
Summer,Pennsylvania,Jewelry,1,46,46.0,3.0,3.7
Summer,Pennsylvania,Pants,1,91,91.0,3.0,3.7
Summer,Pennsylvania,Shirt,1,39,39.0,3.0,3.7
Summer,Pennsylvania,Shoes,1,74,74.0,3.0,3.7
Summer,Pennsylvania,Skirt,1,26,26.0,3.0,3.7
Summer,Pennsylvania,Sneakers,1,80,80.0,3.0,3.7
Summer,Pennsylvania,Socks,1,63,63.0,3.0,3.7
Summer,Pennsylvania,Sweater,1,85,85.0,3.0,3.7
Summer,Rhode Island,Pants,4,234,58.5,1.0,30.77
Summer,Rhode Island,Dress,2,63,31.5,2.0,15.38
Summer,Rhode Island,Belt,1,20,20.0,3.0,7.69
Summer,Rhode Island,Boots,1,92,92.0,3.0,7.69
Summer,Rhode Island,Coat,1,90,90.0,3.0,7.69
Summer,Rhode Island,Gloves,1,91,91.0,3.0,7.69
Summer,Rhode Island,Sandals,1,53,53.0,3.0,7.69
Summer,Rhode Island,Socks,1,28,28.0,3.0,7.69
Summer,Rhode Island,Sweater,1,58,58.0,3.0,7.69
Summer,South Carolina,Hat,3,136,45.333333333333336,1.0,20.0
Summer,South Carolina,Boots,2,155,77.5,2.0,13.33
Summer,South Carolina,Shoes,2,123,61.5,2.0,13.33
Summer,South Carolina,Belt,1,69,69.0,3.0,6.67
Summer,South Carolina,Coat,1,23,23.0,3.0,6.67
Summer,South Carolina,Jacket,1,30,30.0,3.0,6.67
Summer,South Carolina,Jeans,1,74,74.0,3.0,6.67
Summer,South Carolina,Sandals,1,61,61.0,3.0,6.67
Summer,South Carolina,Scarf,1,97,97.0,3.0,6.67
Summer,South Carolina,Shirt,1,85,85.0,3.0,6.67
Summer,South Carolina,Shorts,1,37,37.0,3.0,6.67
Summer,South Dakota,Scarf,3,261,87.0,1.0,15.79
Summer,South Dakota,Backpack,2,167,83.5,2.0,10.53
Summer,South Dakota,Jeans,2,140,70.0,2.0,10.53
Summer,South Dakota,Socks,2,168,84.0,2.0,10.53
Summer,South Dakota,Blouse,1,46,46.0,3.0,5.26
Summer,South Dakota,Coat,1,24,24.0,3.0,5.26
Summer,South Dakota,Dress,1,59,59.0,3.0,5.26
Summer,South Dakota,Gloves,1,39,39.0,3.0,5.26
Summer,South Dakota,Jacket,1,85,85.0,3.0,5.26
Summer,South Dakota,Jewelry,1,29,29.0,3.0,5.26
Summer,South Dakota,Sandals,1,32,32.0,3.0,5.26
Summer,South Dakota,Shorts,1,84,84.0,3.0,5.26
Summer,South Dakota,Sneakers,1,27,27.0,3.0,5.26
Summer,South Dakota,Sunglasses,1,96,96.0,3.0,5.26
Summer,Tennessee,Handbag,2,112,56.0,1.0,11.11
Summer,Tennessee,Hat,2,188,94.0,1.0,11.11
Summer,Tennessee,Pants,2,102,51.0,1.0,11.11
Summer,Tennessee,Shorts,2,103,51.5,1.0,11.11
Summer,Tennessee,Sneakers,2,142,71.0,1.0,11.11
Summer,Tennessee,Backpack,1,79,79.0,2.0,5.56
Summer,Tennessee,Belt,1,70,70.0,2.0,5.56
Summer,Tennessee,Coat,1,34,34.0,2.0,5.56
Summer,Tennessee,Dress,1,24,24.0,2.0,5.56
Summer,Tennessee,Jeans,1,48,48.0,2.0,5.56
Summer,Tennessee,Scarf,1,96,96.0,2.0,5.56
Summer,Tennessee,Sunglasses,1,89,89.0,2.0,5.56
Summer,Tennessee,T-shirt,1,48,48.0,2.0,5.56
Summer,Texas,Dress,3,166,55.333333333333336,1.0,15.79
Summer,Texas,Shirt,3,140,46.666666666666664,1.0,15.79
Summer,Texas,Boots,2,62,31.0,2.0,10.53
Summer,Texas,Coat,2,137,68.5,2.0,10.53
Summer,Texas,Sweater,2,109,54.5,2.0,10.53
Summer,Texas,Backpack,1,66,66.0,3.0,5.26
Summer,Texas,Gloves,1,23,23.0,3.0,5.26
Summer,Texas,Handbag,1,28,28.0,3.0,5.26
Summer,Texas,Hat,1,21,21.0,3.0,5.26
Summer,Texas,Hoodie,1,25,25.0,3.0,5.26
Summer,Texas,Sandals,1,28,28.0,3.0,5.26
Summer,Texas,Shoes,1,49,49.0,3.0,5.26
Summer,Utah,Dress,3,233,77.66666666666667,1.0,16.67
Summer,Utah,Handbag,3,179,59.666666666666664,1.0,16.67
Summer,Utah,Pants,2,120,60.0,2.0,11.11
Summer,Utah,Blouse,1,33,33.0,3.0,5.56
Summer,Utah,Hat,1,20,20.0,3.0,5.56
Summer,Utah,Sandals,1,20,20.0,3.0,5.56
Summer,Utah,Scarf,1,85,85.0,3.0,5.56
Summer,Utah,Shirt,1,73,73.0,3.0,5.56
Summer,Utah,Shoes,1,78,78.0,3.0,5.56
Summer,Utah,Shorts,1,54,54.0,3.0,5.56
Summer,Utah,Sneakers,1,90,90.0,3.0,5.56
Summer,Utah,Socks,1,20,20.0,3.0,5.56
Summer,Utah,Sunglasses,1,23,23.0,3.0,5.56
Summer,Vermont,Sneakers,3,123,41.0,1.0,16.67
Summer,Vermont,Coat,2,100,50.0,2.0,11.11
Summer,Vermont,Jewelry,2,106,53.0,2.0,11.11
Summer,Vermont,Pants,2,71,35.5,2.0,11.11
Summer,Vermont,T-shirt,2,87,43.5,2.0,11.11
Summer,Vermont,Backpack,1,89,89.0,3.0,5.56
Summer,Vermont,Belt,1,23,23.0,3.0,5.56
Summer,Vermont,Blouse,1,94,94.0,3.0,5.56
Summer,Vermont,Hoodie,1,88,88.0,3.0,5.56
Summer,Vermont,Shirt,1,50,50.0,3.0,5.56
Summer,Vermont,Sunglasses,1,27,27.0,3.0,5.56
Summer,Vermont,Sweater,1,95,95.0,3.0,5.56
Summer,Virginia,Hoodie,3,181,60.333333333333336,1.0,13.64
Summer,Virginia,Backpack,2,139,69.5,2.0,9.09
Summer,Virginia,Shorts,2,132,66.0,2.0,9.09
Summer,Virginia,Belt,1,82,82.0,3.0,4.55
Summer,Virginia,Blouse,1,49,49.0,3.0,4.55
Summer,Virginia,Dress,1,48,48.0,3.0,4.55
Summer,Virginia,Hat,1,79,79.0,3.0,4.55
Summer,Virginia,Jeans,1,96,96.0,3.0,4.55
Summer,Virginia,Jewelry,1,31,31.0,3.0,4.55
Summer,Virginia,Pants,1,96,96.0,3.0,4.55
Summer,Virginia,Sandals,1,78,78.0,3.0,4.55
Summer,Virginia,Shirt,1,25,25.0,3.0,4.55
Summer,Virginia,Shoes,1,96,96.0,3.0,4.55
Summer,Virginia,Skirt,1,67,67.0,3.0,4.55
Summer,Virginia,Sneakers,1,57,57.0,3.0,4.55
Summer,Virginia,Socks,1,26,26.0,3.0,4.55
Summer,Virginia,Sunglasses,1,25,25.0,3.0,4.55
Summer,Virginia,Sweater,1,90,90.0,3.0,4.55
Summer,Washington,Boots,3,246,82.0,1.0,14.29
Summer,Washington,Dress,3,181,60.333333333333336,1.0,14.29
Summer,Washington,Backpack,2,156,78.0,2.0,9.52
Summer,Washington,Gloves,2,86,43.0,2.0,9.52
Summer,Washington,Skirt,2,138,69.0,2.0,9.52
Summer,Washington,Belt,1,96,96.0,3.0,4.76
Summer,Washington,Blouse,1,87,87.0,3.0,4.76
Summer,Washington,Handbag,1,82,82.0,3.0,4.76
Summer,Washington,Sandals,1,64,64.0,3.0,4.76
Summer,Washington,Scarf,1,74,74.0,3.0,4.76
Summer,Washington,Shoes,1,59,59.0,3.0,4.76
Summer,Washington,Socks,1,62,62.0,3.0,4.76
Summer,Washington,Sweater,1,40,40.0,3.0,4.76
Summer,Washington,T-shirt,1,23,23.0,3.0,4.76
Summer,West Virginia,Coat,4,322,80.5,1.0,23.53
Summer,West Virginia,Backpack,2,119,59.5,2.0,11.76
Summer,West Virginia,Handbag,2,100,50.0,2.0,11.76
Summer,West Virginia,Blouse,1,34,34.0,3.0,5.88
Summer,West Virginia,Boots,1,95,95.0,3.0,5.88
Summer,West Virginia,Gloves,1,88,88.0,3.0,5.88
Summer,West Virginia,Hat,1,84,84.0,3.0,5.88
Summer,West Virginia,Pants,1,51,51.0,3.0,5.88
Summer,West Virginia,Shirt,1,74,74.0,3.0,5.88
Summer,West Virginia,Shoes,1,24,24.0,3.0,5.88
Summer,West Virginia,Skirt,1,58,58.0,3.0,5.88
Summer,West Virginia,T-shirt,1,79,79.0,3.0,5.88
Summer,Wisconsin,T-shirt,4,231,57.75,1.0,16.67
Summer,Wisconsin,Belt,2,117,58.5,2.0,8.33
Summer,Wisconsin,Blouse,2,168,84.0,2.0,8.33
Summer,Wisconsin,Handbag,2,63,31.5,2.0,8.33
Summer,Wisconsin,Scarf,2,89,44.5,2.0,8.33
Summer,Wisconsin,Skirt,2,94,47.0,2.0,8.33
Summer,Wisconsin,Dress,1,45,45.0,3.0,4.17
Summer,Wisconsin,Hat,1,91,91.0,3.0,4.17
Summer,Wisconsin,Jacket,1,51,51.0,3.0,4.17
Summer,Wisconsin,Sandals,1,23,23.0,3.0,4.17
Summer,Wisconsin,Shirt,1,36,36.0,3.0,4.17
Summer,Wisconsin,Shoes,1,43,43.0,3.0,4.17
Summer,Wisconsin,Sneakers,1,38,38.0,3.0,4.17
Summer,Wisconsin,Socks,1,53,53.0,3.0,4.17
Summer,Wisconsin,Sunglasses,1,71,71.0,3.0,4.17
Summer,Wisconsin,Sweater,1,60,60.0,3.0,4.17
Summer,Wyoming,Jeans,2,117,58.5,1.0,18.18
Summer,Wyoming,Sunglasses,2,147,73.5,1.0,18.18
Summer,Wyoming,Blouse,1,66,66.0,2.0,9.09
Summer,Wyoming,Gloves,1,51,51.0,2.0,9.09
Summer,Wyoming,Hoodie,1,51,51.0,2.0,9.09
Summer,Wyoming,Shirt,1,82,82.0,2.0,9.09
Summer,Wyoming,Skirt,1,36,36.0,2.0,9.09
Summer,Wyoming,Sneakers,1,20,20.0,2.0,9.09
Summer,Wyoming,Sweater,1,32,32.0,2.0,9.09
Winter,Alabama,Blouse,3,160,53.333333333333336,1.0,17.65
Winter,Alabama,Jewelry,2,88,44.0,2.0,11.76
Winter,Alabama,Sandals,2,121,60.5,2.0,11.76
Winter,Alabama,Shoes,2,120,60.0,2.0,11.76
Winter,Alabama,Sunglasses,2,152,76.0,2.0,11.76
Winter,Alabama,Coat,1,74,74.0,3.0,5.88
Winter,Alabama,Handbag,1,51,51.0,3.0,5.88
Winter,Alabama,Jeans,1,72,72.0,3.0,5.88
Winter,Alabama,Scarf,1,75,75.0,3.0,5.88
Winter,Alabama,Shirt,1,60,60.0,3.0,5.88
Winter,Alabama,Skirt,1,94,94.0,3.0,5.88
Winter,Alaska,Sweater,3,151,50.333333333333336,1.0,16.67
Winter,Alaska,Blouse,2,173,86.5,2.0,11.11
Winter,Alaska,Coat,2,91,45.5,2.0,11.11
Winter,Alaska,Gloves,2,155,77.5,2.0,11.11
Winter,Alaska,Sunglasses,2,159,79.5,2.0,11.11
Winter,Alaska,Backpack,1,68,68.0,3.0,5.56
Winter,Alaska,Hat,1,32,32.0,3.0,5.56
Winter,Alaska,Jacket,1,80,80.0,3.0,5.56
Winter,Alaska,Shirt,1,80,80.0,3.0,5.56
Winter,Alaska,Skirt,1,96,96.0,3.0,5.56
Winter,Alaska,Socks,1,75,75.0,3.0,5.56
Winter,Alaska,T-shirt,1,44,44.0,3.0,5.56
Winter,Arizona,Dress,2,123,61.5,1.0,15.38
Winter,Arizona,Jacket,2,103,51.5,1.0,15.38
Winter,Arizona,Sunglasses,2,155,77.5,1.0,15.38
Winter,Arizona,Backpack,1,22,22.0,2.0,7.69
Winter,Arizona,Handbag,1,87,87.0,2.0,7.69
Winter,Arizona,Hat,1,87,87.0,2.0,7.69
Winter,Arizona,Jeans,1,88,88.0,2.0,7.69
Winter,Arizona,Shirt,1,64,64.0,2.0,7.69
Winter,Arizona,Skirt,1,79,79.0,2.0,7.69
Winter,Arizona,Socks,1,76,76.0,2.0,7.69
Winter,Arkansas,Hoodie,3,168,56.0,1.0,18.75
Winter,Arkansas,Jewelry,3,209,69.66666666666667,1.0,18.75
Winter,Arkansas,Shorts,2,187,93.5,2.0,12.5
Winter,Arkansas,Blouse,1,32,32.0,3.0,6.25
Winter,Arkansas,Coat,1,84,84.0,3.0,6.25
Winter,Arkansas,Dress,1,37,37.0,3.0,6.25
Winter,Arkansas,Pants,1,26,26.0,3.0,6.25
Winter,Arkansas,Scarf,1,36,36.0,3.0,6.25
Winter,Arkansas,Shoes,1,74,74.0,3.0,6.25
Winter,Arkansas,Socks,1,98,98.0,3.0,6.25
Winter,Arkansas,Sweater,1,97,97.0,3.0,6.25
Winter,California,Jeans,3,219,73.0,1.0,13.64
Winter,California,Belt,2,121,60.5,2.0,9.09
Winter,California,Boots,2,92,46.0,2.0,9.09
Winter,California,Dress,2,97,48.5,2.0,9.09
Winter,California,Hat,2,116,58.0,2.0,9.09
Winter,California,Sandals,2,112,56.0,2.0,9.09
Winter,California,Scarf,2,90,45.0,2.0,9.09
Winter,California,Sweater,2,75,37.5,2.0,9.09
Winter,California,Coat,1,54,54.0,3.0,4.55
Winter,California,Pants,1,97,97.0,3.0,4.55
Winter,California,Shorts,1,54,54.0,3.0,4.55
Winter,California,Sunglasses,1,94,94.0,3.0,4.55
Winter,California,T-shirt,1,68,68.0,3.0,4.55
Winter,Colorado,Dress,2,73,36.5,1.0,8.7
Winter,Colorado,Gloves,2,148,74.0,1.0,8.7
Winter,Colorado,Hoodie,2,125,62.5,1.0,8.7
Winter,Colorado,Shirt,2,132,66.0,1.0,8.7
Winter,Colorado,Sneakers,2,103,51.5,1.0,8.7
Winter,Colorado,Sweater,2,120,60.0,1.0,8.7
Winter,Colorado,Backpack,1,49,49.0,2.0,4.35
Winter,Colorado,Belt,1,93,93.0,2.0,4.35
Winter,Colorado,Blouse,1,26,26.0,2.0,4.35
Winter,Colorado,Hat,1,83,83.0,2.0,4.35
Winter,Colorado,Jacket,1,84,84.0,2.0,4.35
Winter,Colorado,Jewelry,1,88,88.0,2.0,4.35
Winter,Colorado,Pants,1,83,83.0,2.0,4.35
Winter,Colorado,Sandals,1,31,31.0,2.0,4.35
Winter,Colorado,Shorts,1,95,95.0,2.0,4.35
Winter,Colorado,Sunglasses,1,36,36.0,2.0,4.35
Winter,Colorado,T-shirt,1,33,33.0,2.0,4.35
Winter,Connecticut,Belt,3,143,47.666666666666664,1.0,13.64
Winter,Connecticut,Coat,3,86,28.666666666666668,1.0,13.64
Winter,Connecticut,Blouse,2,130,65.0,2.0,9.09
Winter,Connecticut,Jewelry,2,61,30.5,2.0,9.09
Winter,Connecticut,Pants,2,100,50.0,2.0,9.09
Winter,Connecticut,Shoes,2,56,28.0,2.0,9.09
Winter,Connecticut,Skirt,2,94,47.0,2.0,9.09
Winter,Connecticut,Dress,1,48,48.0,3.0,4.55
Winter,Connecticut,Hoodie,1,50,50.0,3.0,4.55
Winter,Connecticut,Scarf,1,29,29.0,3.0,4.55
Winter,Connecticut,Shorts,1,38,38.0,3.0,4.55
Winter,Connecticut,Sunglasses,1,43,43.0,3.0,4.55
Winter,Connecticut,T-shirt,1,37,37.0,3.0,4.55
Winter,Delaware,Pants,4,203,50.75,1.0,20.0
Winter,Delaware,Hoodie,3,238,79.33333333333333,2.0,15.0
Winter,Delaware,Belt,2,97,48.5,3.0,10.0
Winter,Delaware,Coat,1,72,72.0,4.0,5.0
Winter,Delaware,Gloves,1,90,90.0,4.0,5.0
Winter,Delaware,Hat,1,43,43.0,4.0,5.0
Winter,Delaware,Jacket,1,52,52.0,4.0,5.0
Winter,Delaware,Jeans,1,20,20.0,4.0,5.0
Winter,Delaware,Jewelry,1,57,57.0,4.0,5.0
Winter,Delaware,Sandals,1,78,78.0,4.0,5.0
Winter,Delaware,Shirt,1,54,54.0,4.0,5.0
Winter,Delaware,Shoes,1,72,72.0,4.0,5.0
Winter,Delaware,Sneakers,1,48,48.0,4.0,5.0
Winter,Delaware,Socks,1,75,75.0,4.0,5.0
Winter,Florida,Hoodie,3,207,69.0,1.0,16.67
Winter,Florida,Skirt,3,152,50.666666666666664,1.0,16.67
Winter,Florida,Gloves,2,110,55.0,2.0,11.11
Winter,Florida,Sneakers,2,148,74.0,2.0,11.11
Winter,Florida,Coat,1,40,40.0,3.0,5.56
Winter,Florida,Dress,1,37,37.0,3.0,5.56
Winter,Florida,Hat,1,33,33.0,3.0,5.56
Winter,Florida,Jacket,1,81,81.0,3.0,5.56
Winter,Florida,Shorts,1,88,88.0,3.0,5.56
Winter,Florida,Socks,1,37,37.0,3.0,5.56
Winter,Florida,Sunglasses,1,59,59.0,3.0,5.56
Winter,Florida,Sweater,1,32,32.0,3.0,5.56
Winter,Georgia,Sneakers,3,174,58.0,1.0,13.04
Winter,Georgia,Dress,2,117,58.5,2.0,8.7
Winter,Georgia,Scarf,2,139,69.5,2.0,8.7
Winter,Georgia,Shirt,2,109,54.5,2.0,8.7
Winter,Georgia,Skirt,2,99,49.5,2.0,8.7
Winter,Georgia,Socks,2,118,59.0,2.0,8.7
Winter,Georgia,Sunglasses,2,112,56.0,2.0,8.7
Winter,Georgia,Backpack,1,63,63.0,3.0,4.35
Winter,Georgia,Blouse,1,44,44.0,3.0,4.35
Winter,Georgia,Hat,1,71,71.0,3.0,4.35
Winter,Georgia,Hoodie,1,38,38.0,3.0,4.35
Winter,Georgia,Jeans,1,39,39.0,3.0,4.35
Winter,Georgia,Jewelry,1,82,82.0,3.0,4.35
Winter,Georgia,Pants,1,78,78.0,3.0,4.35
Winter,Georgia,Shoes,1,22,22.0,3.0,4.35
Winter,Hawaii,Blouse,2,75,37.5,1.0,12.5
Winter,Hawaii,Jacket,2,150,75.0,1.0,12.5
Winter,Hawaii,Skirt,2,162,81.0,1.0,12.5
Winter,Hawaii,Backpack,1,96,96.0,2.0,6.25
Winter,Hawaii,Gloves,1,61,61.0,2.0,6.25
Winter,Hawaii,Handbag,1,78,78.0,2.0,6.25
Winter,Hawaii,Hat,1,44,44.0,2.0,6.25
Winter,Hawaii,Hoodie,1,51,51.0,2.0,6.25
Winter,Hawaii,Jewelry,1,27,27.0,2.0,6.25
Winter,Hawaii,Sandals,1,21,21.0,2.0,6.25
Winter,Hawaii,Shirt,1,64,64.0,2.0,6.25
Winter,Hawaii,Shoes,1,26,26.0,2.0,6.25
Winter,Hawaii,Shorts,1,68,68.0,2.0,6.25
Winter,Idaho,Shirt,3,208,69.33333333333333,1.0,18.75
Winter,Idaho,Belt,2,106,53.0,2.0,12.5
Winter,Idaho,Hoodie,2,73,36.5,2.0,12.5
Winter,Idaho,T-shirt,2,142,71.0,2.0,12.5
Winter,Idaho,Jacket,1,88,88.0,3.0,6.25
Winter,Idaho,Jewelry,1,85,85.0,3.0,6.25
Winter,Idaho,Pants,1,69,69.0,3.0,6.25
Winter,Idaho,Skirt,1,70,70.0,3.0,6.25
Winter,Idaho,Socks,1,68,68.0,3.0,6.25
Winter,Idaho,Sunglasses,1,67,67.0,3.0,6.25
Winter,Idaho,Sweater,1,64,64.0,3.0,6.25
Winter,Illinois,Shirt,3,148,49.333333333333336,1.0,13.64
Winter,Illinois,Handbag,2,112,56.0,2.0,9.09
Winter,Illinois,Jacket,2,159,79.5,2.0,9.09
Winter,Illinois,Jewelry,2,104,52.0,2.0,9.09
Winter,Illinois,Sneakers,2,57,28.5,2.0,9.09
Winter,Illinois,Backpack,1,91,91.0,3.0,4.55
Winter,Illinois,Belt,1,90,90.0,3.0,4.55
Winter,Illinois,Dress,1,44,44.0,3.0,4.55
Winter,Illinois,Hoodie,1,85,85.0,3.0,4.55
Winter,Illinois,Pants,1,47,47.0,3.0,4.55
Winter,Illinois,Scarf,1,99,99.0,3.0,4.55
Winter,Illinois,Shoes,1,86,86.0,3.0,4.55
Winter,Illinois,Shorts,1,21,21.0,3.0,4.55
Winter,Illinois,Socks,1,25,25.0,3.0,4.55
Winter,Illinois,Sweater,1,23,23.0,3.0,4.55
Winter,Illinois,T-shirt,1,69,69.0,3.0,4.55
Winter,Indiana,Skirt,3,169,56.333333333333336,1.0,13.64
Winter,Indiana,Jacket,2,150,75.0,2.0,9.09
Winter,Indiana,Jewelry,2,72,36.0,2.0,9.09
Winter,Indiana,Socks,2,76,38.0,2.0,9.09
Winter,Indiana,Sweater,2,123,61.5,2.0,9.09
Winter,Indiana,T-shirt,2,130,65.0,2.0,9.09
Winter,Indiana,Belt,1,56,56.0,3.0,4.55
Winter,Indiana,Blouse,1,32,32.0,3.0,4.55
Winter,Indiana,Boots,1,68,68.0,3.0,4.55
Winter,Indiana,Gloves,1,71,71.0,3.0,4.55
Winter,Indiana,Handbag,1,69,69.0,3.0,4.55
Winter,Indiana,Hat,1,21,21.0,3.0,4.55
Winter,Indiana,Scarf,1,40,40.0,3.0,4.55
Winter,Indiana,Shorts,1,76,76.0,3.0,4.55
Winter,Indiana,Sunglasses,1,42,42.0,3.0,4.55
Winter,Iowa,Jacket,5,269,53.8,1.0,25.0
Winter,Iowa,Sandals,3,204,68.0,2.0,15.0
Winter,Iowa,Belt,2,64,32.0,3.0,10.0
Winter,Iowa,Sweater,2,145,72.5,3.0,10.0
Winter,Iowa,Boots,1,41,41.0,4.0,5.0
Winter,Iowa,Handbag,1,84,84.0,4.0,5.0
Winter,Iowa,Jeans,1,91,91.0,4.0,5.0
Winter,Iowa,Scarf,1,58,58.0,4.0,5.0
Winter,Iowa,Shoes,1,75,75.0,4.0,5.0
Winter,Iowa,Sneakers,1,43,43.0,4.0,5.0
Winter,Iowa,Socks,1,69,69.0,4.0,5.0
Winter,Iowa,Sunglasses,1,36,36.0,4.0,5.0
Winter,Kansas,Jewelry,3,169,56.333333333333336,1.0,25.0
Winter,Kansas,Boots,2,86,43.0,2.0,16.67
Winter,Kansas,Pants,1,24,24.0,3.0,8.33
Winter,Kansas,Sandals,1,39,39.0,3.0,8.33
Winter,Kansas,Shirt,1,63,63.0,3.0,8.33
Winter,Kansas,Shorts,1,45,45.0,3.0,8.33
Winter,Kansas,Sneakers,1,21,21.0,3.0,8.33
Winter,Kansas,Socks,1,78,78.0,3.0,8.33
Winter,Kansas,Sunglasses,1,80,80.0,3.0,8.33
Winter,Kentucky,Jewelry,3,159,53.0,1.0,12.0
Winter,Kentucky,Shirt,3,148,49.333333333333336,1.0,12.0
Winter,Kentucky,Coat,2,117,58.5,2.0,8.0
Winter,Kentucky,Handbag,2,113,56.5,2.0,8.0
Winter,Kentucky,Shorts,2,75,37.5,2.0,8.0
Winter,Kentucky,Sunglasses,2,134,67.0,2.0,8.0
Winter,Kentucky,Sweater,2,118,59.0,2.0,8.0
Winter,Kentucky,Backpack,1,50,50.0,3.0,4.0
Winter,Kentucky,Blouse,1,53,53.0,3.0,4.0
Winter,Kentucky,Dress,1,98,98.0,3.0,4.0
Winter,Kentucky,Gloves,1,64,64.0,3.0,4.0
Winter,Kentucky,Hat,1,60,60.0,3.0,4.0
Winter,Kentucky,Jeans,1,59,59.0,3.0,4.0
Winter,Kentucky,Sandals,1,28,28.0,3.0,4.0
Winter,Kentucky,Scarf,1,90,90.0,3.0,4.0
Winter,Kentucky,Skirt,1,48,48.0,3.0,4.0
Winter,Louisiana,T-shirt,4,269,67.25,1.0,16.0
Winter,Louisiana,Pants,3,143,47.666666666666664,2.0,12.0
Winter,Louisiana,Dress,2,129,64.5,3.0,8.0
Winter,Louisiana,Hoodie,2,133,66.5,3.0,8.0
Winter,Louisiana,Sunglasses,2,48,24.0,3.0,8.0
Winter,Louisiana,Backpack,1,78,78.0,4.0,4.0
Winter,Louisiana,Belt,1,73,73.0,4.0,4.0
Winter,Louisiana,Gloves,1,94,94.0,4.0,4.0
Winter,Louisiana,Handbag,1,76,76.0,4.0,4.0
Winter,Louisiana,Hat,1,89,89.0,4.0,4.0
Winter,Louisiana,Jacket,1,99,99.0,4.0,4.0
Winter,Louisiana,Sandals,1,79,79.0,4.0,4.0
Winter,Louisiana,Shirt,1,59,59.0,4.0,4.0
Winter,Louisiana,Shorts,1,34,34.0,4.0,4.0
Winter,Louisiana,Skirt,1,36,36.0,4.0,4.0
Winter,Louisiana,Socks,1,97,97.0,4.0,4.0
Winter,Louisiana,Sweater,1,42,42.0,4.0,4.0
Winter,Maine,Pants,4,180,45.0,1.0,15.38
Winter,Maine,Shoes,4,219,54.75,1.0,15.38
Winter,Maine,Sunglasses,3,168,56.0,2.0,11.54
Winter,Maine,Sweater,3,204,68.0,2.0,11.54
